,ID,Location,SearchType,PropertyType,TITLE,AGENT_ID,AGENT_BRANCH,AGENT_NAME,AGENT_SELLER_TYPE,BATHROOMS,BEDROOMS,BER,CATEGORY,MONTHLY_PRICE,PRICE,LATITUDE,LONGITUDE,PUBLISH_DATE,BATHROOM,BEDROOM
2160,5364221,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"119 Annamoe Drive, Cabra, Dublin 7",11062,Auctioneera.ie,Auctioneera Dublin Office*,BRANDED_AGENT,2 Bath,3 Bed,D1,Buy,395000,"€395,000",53.359795,-6.283741,2023-09-07 06:47:52,,
2161,5364676,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"4 Cremore Road, Glasnevin, Dublin 11",9556,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,BRANDED_AGENT,1 Bath,4 Bed,F,Buy,895000,"€895,000",53.378018,-6.272582,2023-08-31 03:14:46,,
2162,5363451,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"4 Bath Avenue Gardens, Sandymount, Sandymount, Dublin 4",12149,Ventura Properties,Barry Feenan,BRANDED_AGENT,4 Bath,3 Bed,F,Buy,650000,"€650,000",53.337867,-6.230567,2023-08-02 15:46:22,,
2163,5362656,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"37 Coolrua Drive, Beaumont, Santry, Dublin 9",9172,Smith & Butler Estates,Danny Butler,BRANDED_AGENT,1 Bath,3 Bed,D2,Buy,395000,"€395,000",53.388529,-6.233474,2023-09-07 08:40:00,,
2164,5355754,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"103 Richmond Road, Drumcondra, Dublin 3",12124,Aidan Daly Auctioneers Ltd,Aidan Daly MIPAV MMCEPI,UNBRANDED_AGENT,2 Bath,5 Bed,SI_666,Buy,645000,"€645,000",53.367209,-6.249905,2023-08-01 13:56:07,,
2165,5358193,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"6 Thorndale Park, Artane, Dublin 5",10947,Ray Cooke Auctioneers Finglas,Northside Sales,BRANDED_AGENT,2 Bath,4 Bed,D2,Buy,575000,"€575,000",53.3800688,-6.2197753,2023-09-07 09:05:51,,
2166,5357305,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"6 Sitric Place, Stoneybatter, Dublin 7",871,RE/MAX Properties,Karl McCaughey MIPAV,BRANDED_AGENT,2 Bath,2 Bed,F,Buy,325000,"€325,000",53.350724,-6.283944,2023-09-07 09:09:48,,
2167,5357257,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"11 Fisherman's Wharf, Ringsend, Dublin 4",11561,DNG Donnybrook,Emily Ryan,BRANDED_AGENT,2 Bath,4 Bed,B3,Buy,495000,"€495,000",53.344378,-6.227331,2023-09-07 04:03:45,,
2168,5356518,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"29 Glasnevin Downs, Glasnevin, Dublin 11",9918,DNG Phibsboro,Ciaran Jones,BRANDED_AGENT,2 Bath,3 Bed,C1,Buy,495000,"€495,000",53.37918,-6.285001,2023-09-07 04:05:07,,
2169,5356308,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"47 Saint Pappin Road, Glasnevin, Dublin 11",11902,Frank Fleming Estate Agent,Frank Fleming MIPAV,BRANDED_AGENT,1 Bath,3 Bed,E1,Buy,365000,"€365,000",53.386309,-6.270018,2023-08-28 14:01:47,,
2170,5356005,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"7A Henrietta Lane, Henrietta Street, Dublin 1",9918,DNG Phibsboro,Vincent Mullen,BRANDED_AGENT,,,,Buy,450000,"€450,000",53.352768,-6.270344,2023-09-07 04:05:08,,
2171,5355664,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"24 Addison Road, Fairview, Fairview, Dublin 3",11062,Auctioneera.ie,Auctioneera Dublin Office*,BRANDED_AGENT,3 Bath,4 Bed,F,Buy,475000,"€475,000",53.362338,-6.240098,2023-09-07 06:47:52,,
2172,4549483,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"54 Dolmen Court, Ballymun, Dublin 9",11062,Auctioneera.ie,Auctioneera Dublin Office*,BRANDED_AGENT,2 Bath,5 Bed,F,Buy,380000,"€380,000",53.39887,-6.270575,2023-09-07 06:47:52,,
2173,5355580,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"6 Cuffe Lane South City Centre Dublin 2, Dublin 2",6182,Lisney Sotheby's International Realty (Leeson Street),Louise Kenny,BRANDED_AGENT,1 Bath,2 Bed,F,Buy,450000,"€450,000",53.338118,-6.263988,2023-09-07 04:01:44,,
2174,5355116,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"404 North Circular Road, North Circular Road, Dublin 7",9172,Smith & Butler Estates,Oisin McCormack,BRANDED_AGENT,5 Bath,5 Bed,SI_666,Buy,445000,"€445,000",53.359967,-6.263943,2023-09-07 08:40:00,,
2175,5353041,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"37 Finglas Road, Glasnevin, Glasnevin, Dublin 11",63,Abbott & Matthews,Sales Department,UNBRANDED_AGENT,2 Bath,3 Bed,F,Buy,550000,"€550,000",53.36788,-6.2736,2023-07-24 15:33:59,,
2176,4719713,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"70b Lorcan Avenue, Beaumont, Dublin 9",2646,Sherry FitzGerald Killester,Sean Tobin,BRANDED_AGENT,2 Bath,3 Bed,C2,Buy,550000,"€550,000",53.390504,-6.235058,2023-09-07 14:06:10,,
2177,5352611,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"12 Rutland Street Lower, Dublin 1",11,KELLY BRADSHAW DALTON,Sharon Beckett,BRANDED_AGENT,1 Bath,2 Bed,E2,Buy,245000,"€245,000",53.354967,-6.252148,2023-09-07 08:25:12,,
2178,5348945,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"19 Woodlawn Green, Santry, Dublin 9",1313,Morton & Flanagan Ltd.,Jane  Morton,BRANDED_AGENT,3 Bath,3 Bed,C3,Buy,450000,"€450,000",53.401528,-6.231945,2023-09-04 08:19:32,,
2179,5346465,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"73 Collins Park, Beaumont, Dublin 9",9917,DNG Fairview,Colum Butterly,BRANDED_AGENT,4 Bath,4 Bed,B3,Buy,750000,"€750,000",53.377765,-6.223882,2023-09-07 04:03:48,,
2180,5345174,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"71 North Strand Road, Ballybough, Dublin 3",11637,Handing Capital,Lei Chen,UNBRANDED_AGENT,1 Bath,1 Bed,SI_666,Buy,450000,"€450,000",53.359754,-6.240253,2023-09-07 08:21:04,,
2181,5343718,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"48 Innisfallen Parade, North Circular Road, Phibsborough, Dublin 7",9172,Smith & Butler Estates,Oisin McCormack,BRANDED_AGENT,4 Bath,4 Bed,G,Buy,450000,"€450,000",53.361354,-6.265391,2023-09-07 08:40:00,,
2182,5341432,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"8 David Park, Whitworth Road, Dublin 9",2663,Grimes,"REA Grimes, Clontarf",UNBRANDED_AGENT,1 Bath,2 Bed,G,Buy,365000,"€365,000",53.364566,-6.268899,2023-09-05 13:49:19,,
2183,5341363,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"30 Iona Crescent Glasnevin Dublin 9, Glasnevin, Dublin 9",10661,Lisney Sotheby's International Realty (Howth Road),Barry Connolly,BRANDED_AGENT,3 Bath,4 Bed,D1,Buy,1150000,"€1,150,000",53.367658,-6.264831,2023-09-07 04:01:46,,
2184,5338466,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"117 Shanliss Road, Santry, Santry, Dublin 9",9172,Smith & Butler Estates,Danny Butler,BRANDED_AGENT,1 Bath,3 Bed,E2,Buy,475000,"€475,000",53.391747,-6.257487,2023-09-07 08:40:00,,
2185,5337909,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"100 Walsh Road, Drumcondra, Dublin 9",11,KELLY BRADSHAW DALTON,Lyndsay Byrne,BRANDED_AGENT,2 Bath,3 Bed,D1,Buy,495000,"€495,000",53.37252,-6.261361,2023-09-07 08:25:11,,
2186,5337672,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"14 Turlough Gardens, Off Philipsburgh Avenue, Fairview, Dublin 3",9917,DNG Fairview,Wayne O'Brien,BRANDED_AGENT,1 Bath,3 Bed,E1,Buy,519000,"€519,000",53.364264,-6.240844,2023-09-07 04:03:48,,
2187,5336958,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"11 Saint Teresa Place, Glasnevin, Glasnevin, Dublin 9",7648,O'Connor Estate Agents,Gerard Carr  MSCSI MRICS,BRANDED_AGENT,1 Bath,3 Bed,D2,Buy,545000,"€545,000",53.368729,-6.270715,2023-09-07 10:02:28,,
2188,5336905,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"34 Dargle Road, Drumcondra, Dublin 9",2655,Sherry FitzGerald Drumcondra,Martin Doyle,BRANDED_AGENT,1 Bath,2 Bed,E2,Buy,525000,"€525,000",53.366657,-6.260585,2023-09-07 14:07:03,,
2189,5334701,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"31A Glasnevin Downs, Glasnevin, Glasnevin, Dublin 11",9556,Leonard Wilson Keenan Estates & Letting Agents,Richard Todd,BRANDED_AGENT,3 Bath,6 Bed,SI_666,Buy,695000,"€695,000",53.37903,-6.284382,2023-08-31 04:14:46,,
2190,5332818,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"152 Hillcrest Park (Plus Site), Glasnevin, Dublin 11",9556,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,BRANDED_AGENT,2 Bath,3 Bed,E1,Buy,595000,"€595,000",53.385932,-6.277564,2023-08-31 03:14:47,,
2191,5332674,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"21 Long Lane, Dublin 8",9923,Sherry FitzGerald Rathmines,Barry Ensor,BRANDED_AGENT,2 Bath,2 Bed,D2,Buy,545000,"€545,000",53.336245,-6.269974,2023-09-07 14:07:15,,
2192,5332528,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"32 Glendun Road, Whitehall, Whitehall, Dublin 9",9172,Smith & Butler Estates,Danny Butler,BRANDED_AGENT,1 Bath,2 Bed,C3,Buy,375000,"€375,000",53.386549,-6.249047,2023-09-07 08:40:00,,
2193,4508768,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"38 Kilbarron Avenue, Coolock, Dublin 5",309,Eugene Berry M.I.P.A.V.,Eugene Berry,UNBRANDED_AGENT,1 Bath,3 Bed,G,Buy,350000,"€350,000",53.39511,-6.222384,2023-08-17 09:40:16,,
2194,5329772,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"20 Ossory Road, North Strand, Dublin 3",9556,Leonard Wilson Keenan Estates & Letting Agents,Leonard Wilson Keenan,BRANDED_AGENT,1 Bath,1 Bed,E2,Buy,249950,"€249,950",53.355724,-6.242415,2023-08-31 03:14:47,,
2195,5329434,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"128 Cabra Park, Dublin 7",9918,DNG Phibsboro,Vincent Mullen,BRANDED_AGENT,7 Bath,7 Bed,,Buy,800000,"€800,000",53.361611,-6.277712,2023-09-07 04:05:07,,
2196,5328687,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"51 Glengarriff Parade, Phibsborough, Dublin 7",607,PropertyTeam Lappin Estates,Paul Lappin,BRANDED_AGENT,4 Bath,5 Bed,D2,Buy,525000,"€525,000",53.36193,-6.264989,2023-09-07 09:21:38,,
2197,5328599,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"4 Killarney Parade, Phibsborough, Dublin 7",607,PropertyTeam Lappin Estates,Paul Lappin,BRANDED_AGENT,4 Bath,5 Bed,D2,Buy,625000,"€625,000",53.360772,-6.26492,2023-09-07 09:21:38,,
2198,5328213,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"65 Hollybank Road, Drumcondra, Drumcondra, Dublin 9",3658,MoveHome Estate & Letting Agent,Ronan Crinion MIPAV,BRANDED_AGENT,3 Bath,4 Bed,D1,Buy,895000,"€895,000",53.367608,-6.259403,2023-09-06 13:56:49,,
2199,5314466,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Woodhurst, Coolock Lane, Santry, Dublin 9",7616,Quinn Agnew,Aishleen O'Toole,BRANDED_AGENT,2 Bath,5 Bed,E1,Buy,1700000,"€1,700,000",53.398723,-6.240868,2023-08-31 15:44:13,,
2200,5327016,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"31 Hillcrest Park, Glasnevin, Dublin 11",9556,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,BRANDED_AGENT,1 Bath,3 Bed,C3,Buy,495000,"€495,000",53.388835,-6.27668,2023-08-31 03:14:47,,
2201,5327280,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"21 Wigan Road, Drumcondra, Drumcondra, Dublin 9",7499,"Brophy Estates, Auctioneers and Estate Agents",John Brophy Assoc. SCSI RICS,BRANDED_AGENT,2 Bath,4 Bed,SI_666,Buy,575000,"€575,000",53.364355,-6.266495,2023-09-07 08:05:36,,
2202,5327252,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"10 Addison Avenue, Glasnevin, Glasnevin, Dublin 11",11902,Frank Fleming Estate Agent,Frank Fleming MIPAV,BRANDED_AGENT,5 Bath,5 Bed,B3,Buy,749000,"€749,000",53.377181,-6.278548,2023-08-21 08:28:59,,
2203,5326773,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"70 Forestwood Avenue, Santry, Santry, Dublin 9",2641,Kevin Flanigan Estates,Kevin Flanigan Estates,BRANDED_AGENT,2 Bath,3 Bed,B3,Buy,380000,"€380,000",53.400105,-6.260228,2023-08-30 13:06:56,,
2204,5324835,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"255 Swords Road, Whitehall, Santry, Dublin 9",10939,Online Estate Agent.ie,Johnathan Jordan,UNBRANDED_AGENT,2 Bath,4 Bed,D1,Buy,585000,"€585,000",53.388944,-6.246242,2023-09-05 08:06:30,,
2205,3784229,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"27 St Lawrence Road, Clontarf, Dublin 3",2646,Sherry FitzGerald Killester,Sean Tobin,BRANDED_AGENT,5 Bath,4 Bed,B3,Buy,1425000,"€1,425,000",53.364668,-6.215037,2023-09-07 14:06:08,,
2206,5321186,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"1 Home Farm Road, Drumcondra, Drumcondra, Dublin 9",9782,Paul Tobin Estate Agents,Sales,BRANDED_AGENT,4 Bath,4 Bed,C1,Buy,850000,"€850,000",53.373759,-6.253023,2023-09-06 13:44:17,,
2207,5320081,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"2 Whitworth Hall, Morning Star Avenue, Smithfield, Smithfield, Dublin 7",8891,HJ Byrne Estate Agents,Peter  Walsh,UNBRANDED_AGENT,1 Bath,2 Bed,D2,Buy,325000,"€325,000",53.351415,-6.277261,2023-09-07 09:07:27,,
2208,5319752,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"73 Walsh Road, Drumcondra, Dublin 9",11,KELLY BRADSHAW DALTON,Lyndsay Byrne,BRANDED_AGENT,1 Bath,3 Bed,D1,Buy,445000,"€445,000",53.372034,-6.260901,2023-09-07 08:25:11,,
2209,5319389,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"11 Grace Park View, Grace Park Wood, Dublin 9",9172,Smith & Butler Estates,Danny Butler,BRANDED_AGENT,4 Bath,5 Bed,A2,Buy,1050000,"€1,050,000",53.369086,-6.246739,2023-09-07 08:40:00,,
2210,5319144,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"2 Upper Leeson Street , Donnybrook, Dublin 4",432,O'Connor Shannon,Ivan Tuite,UNBRANDED_AGENT,13 Bath,15 Bed,SI_666,Buy,2500000,"€2,500,000",53.331633,-6.252853,2023-08-17 16:10:04,,
2211,5318206,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"20 Calderwood Road, Drumcondra, Dublin 9",2655,Sherry FitzGerald Drumcondra,Sandra D'Arcy,BRANDED_AGENT,1 Bath,3 Bed,D2,Buy,950000,"€950,000",53.374698,-6.240224,2023-09-07 14:05:22,,
2212,5315332,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"73 Clonliffe Avenue, Drumcondra, Dublin 3",9556,Leonard Wilson Keenan Estates & Letting Agents,Richard Todd,BRANDED_AGENT,1 Bath,2 Bed,D1,Buy,349000,"€349,000",53.360696,-6.244418,2023-08-31 03:14:47,,
2213,5313947,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"11 Cedarview, Northwood Avenue, Northwood, Dublin 9",9556,Leonard Wilson Keenan Estates & Letting Agents,Richard Todd,BRANDED_AGENT,3 Bath,4 Bed,A2,Buy,585000,"€585,000",53.405206,-6.256863,2023-06-22 09:26:51,,
2214,5313869,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"34 Botanic Avenue (Pre 63 10% Yield), Drumcondra, Dublin 9",9556,Leonard Wilson Keenan Estates & Letting Agents,Leonard Wilson Keenan,BRANDED_AGENT,4 Bath,5 Bed,C3,Buy,750000,"€750,000",53.367873,-6.257992,2023-06-22 08:33:24,,
2215,5313437,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"97 Walsh Road, Drumcondra, Dublin 9",11,KELLY BRADSHAW DALTON,Lyndsay Byrne,BRANDED_AGENT,1 Bath,3 Bed,D2,Buy,375000,"€375,000",53.371047,-6.260902,2023-09-07 08:25:11,,
2216,5313194,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"26 Ballymun Road, Ballymun, Dublin 9",9556,Leonard Wilson Keenan Estates & Letting Agents,Richard Todd,BRANDED_AGENT,3 Bath,6 Bed,D2,Buy,599950,"€599,950",53.377758,-6.268084,2023-06-22 12:07:13,,
2217,5312961,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"41 Strandville Avenue, North Strand, Dublin 3",9917,DNG Fairview,Colum Butterly,BRANDED_AGENT,2 Bath,3 Bed,G,Buy,395000,"€395,000",53.357012,-6.240572,2023-09-07 04:03:46,,
2218,5312833,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"200 Elm Mount Avenue, Beaumont, Dublin 9",9556,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,BRANDED_AGENT,1 Bath,3 Bed,D1,Buy,435000,"€435,000",53.378662,-6.223306,2023-06-21 11:04:34,,
2219,5310067,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"236 Clonliffe Road, Drumcondra, Dublin 3",2655,Sherry FitzGerald Drumcondra,Martin Doyle,BRANDED_AGENT,3 Bath,3 Bed,,Buy,845000,"€845,000",53.363457,-6.257294,2023-09-07 14:07:06,,
2220,5307757,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"91 Howth Road (3 Self Contained Units), Clontarf, Dublin 3",9556,Leonard Wilson Keenan Estates & Letting Agents,Richard Todd,BRANDED_AGENT,3 Bath,5 Bed,SI_666,Buy,675000,"€675,000",53.366632,-6.220692,2023-08-31 03:14:47,,
2221,5307754,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"77 Lorcan Grove, Santry, Dublin 9",84,Flynn Estate Agents,Flynn & Associates Swords,BRANDED_AGENT,3 Bath,5 Bed,E1,Buy,550000,"€550,000",53.3924785,-6.2350954,2023-09-07 10:14:43,,
2222,5307751,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Apt B1, Isoldes Tower, Exchange Street Lower, Dublin 8",7483,Hunters Estate Agent City Centre,Bobby Geraghty,BRANDED_AGENT,1 Bath,1 Bed,F,Buy,260000,"€260,000",53.345108,-6.26839,2023-08-01 10:50:44,,
2223,5298376,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"68 Fairview Strand, Fairview, Fairview, Dublin 3",12570,Independent Estate Agents & Valuers,Danny Byrne,UNBRANDED_AGENT,5 Bath,5 Bed,C3,Buy,650000,"€650,000",53.362495,-6.240932,2023-07-26 15:04:20,,
2224,5305623,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"3 Sackville Gardens, Dublin 3",9556,Leonard Wilson Keenan Estates & Letting Agents,Richard Todd,BRANDED_AGENT,6 Bath,8 Bed,C3,Buy,795000,"€795,000",53.358661,-6.247527,2023-08-31 03:14:47,,
2225,5304795,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"65 Leeson Close, Dublin 2",5331,Knight Frank,Tara  Jerman,BRANDED_AGENT,3 Bath,3 Bed,SI_666,Buy,1700000,"€1,700,000",53.333856,-6.253738,2023-09-07 08:08:37,,
2226,5304735,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"25 Derrynane Gardens, Sandymount, Dublin 4",10185,Sherry FitzGerald Sandymount,Darryl McLoughlin,BRANDED_AGENT,2 Bath,3 Bed,E1,Buy,695000,"€695,000",53.339253,-6.228889,2023-09-07 14:07:18,,
2227,5304746,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"144 Clonliffe Road, Drumcondra, Dublin 3",432,O'Connor Shannon,Ivan Tuite,UNBRANDED_AGENT,5 Bath,5 Bed,G,Buy,575000,"€575,000",53.362411,-6.24987,2023-09-07 08:43:06,,
2228,5297181,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"Cabra, Dublin 7, Cabra, Dublin 7",5788510,,Debra,PRIVATE_USER,5 Bath,5 Bed,E2,Buy,425000,"€425,000",53.365450527983,-6.2893082404614,2023-09-05 08:50:25,,
2229,5303950,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"10 St Josephs Parade, Phibsborough, Dublin 7",9918,DNG Phibsboro,Brian McGee,BRANDED_AGENT,1 Bath,3 Bed,G,Buy,365000,"€365,000",53.357653,-6.26694,2023-09-07 09:22:56,,
2230,5303952,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"9 St Josephs Parade, Phibsborough, Dublin 7",9918,DNG Phibsboro,Brian McGee,BRANDED_AGENT,1 Bath,3 Bed,G,Buy,375000,"€375,000",53.357673,-6.266991,2023-09-07 09:22:56,,
2231,5303088,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"444 Griffith Avenue, Glasnevin, Dublin 11",9556,Leonard Wilson Keenan Estates & Letting Agents,Richard Todd,BRANDED_AGENT,2 Bath,3 Bed,E1,Buy,625000,"€625,000",53.379441,-6.278046,2023-08-31 03:14:47,,
2232,5301210,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"51 Carlingford Road, Drumcondra, Dublin 9",11,KELLY BRADSHAW DALTON,Lyndsay Byrne,BRANDED_AGENT,1 Bath,3 Bed,D1,Buy,550000,"€550,000",53.366759,-6.25985,2023-09-07 08:25:11,,
2233,5301176,Location.ALL_HALLOWS_COLLEGE_DUBLIN,SearchType.RESIDENTIAL_SALE,PropertyType.HOUSE,"99 Ferndale Avenue, Glasnevin, Glasnevin, Dublin 11",2050,GWD Central Ltd.,John Ronan MIPAV,BRANDED_AGENT,3 Bath,4 Bed,B3,Buy,515000,"€515,000",53.387074,-6.284771,2023-09-06 10:52:35,,
